tienda_id,fecha,hora,clientes_estimados
T045,2026-10-03,3,0
T045,2026-10-03,4,0
T045,2026-10-03,5,0
T045,2026-10-03,6,0
T045,2026-10-03,7,0
T045,2026-10-03,8,17
T045,2026-10-03,9,36
T045,2026-10-03,10,90
T045,2026-10-03,11,150
T045,2026-10-03,12,246
T045,2026-10-03,13,343
T045,2026-10-03,14,379
T045,2026-10-03,15,417
T045,2026-10-03,16,358
T045,2026-10-03,17,346
T045,2026-10-03,18,277
T045,2026-10-03,19,298
T045,2026-10-03,20,238
T045,2026-10-03,21,214
T045,2026-10-03,22,0
T045,2026-10-03,23,0
