tienda_id,fecha,hora,clientes_estimados
T045,2027-03-20,3,0
T045,2027-03-20,4,0
T045,2027-03-20,5,0
T045,2027-03-20,6,0
T045,2027-03-20,7,0
T045,2027-03-20,8,17
T045,2027-03-20,9,41
T045,2027-03-20,10,92
T045,2027-03-20,11,150
T045,2027-03-20,12,259
T045,2027-03-20,13,358
T045,2027-03-20,14,360
T045,2027-03-20,15,370
T045,2027-03-20,16,361
T045,2027-03-20,17,382
T045,2027-03-20,18,297
T045,2027-03-20,19,281
T045,2027-03-20,20,259
T045,2027-03-20,21,221
T045,2027-03-20,22,0
T045,2027-03-20,23,0
