tienda_id,fecha,hora,tickets,monto_mxn
T036,2027-03-20,15,228,42178.25
T036,2027-03-20,16,294,60249.06
T036,2027-03-20,17,200,44298.77
T036,2027-03-20,18,256,57289.96
T036,2027-03-20,19,199,41748.62
T036,2027-03-20,20,153,34575.87
T036,2027-03-20,21,164,33725.4
T036,2027-03-20,22,106,23000.68
T036,2027-03-20,23,0,0.0
T039,2027-03-14,0,0,0.0
T039,2027-03-14,1,0,0.0
T039,2027-03-14,2,0,0.0
T039,2027-03-14,3,0,0.0
T039,2027-03-14,4,0,0.0
T039,2027-03-14,5,0,0.0
T039,2027-03-14,6,0,0.0
T039,2027-03-14,7,7,1399.9
T039,2027-03-14,8,25,5506.02
T039,2027-03-14,9,63,12827.98
T039,2027-03-14,10,127,25046.84
T039,2027-03-14,11,211,43872.98
T039,2027-03-14,12,308,64437.06
T039,2027-03-14,13,437,81886.66
T039,2027-03-14,14,451,93568.17
T039,2027-03-14,15,505,109677.01
T039,2027-03-14,16,494,105104.69
T039,2027-03-14,17,414,95797.72
T039,2027-03-14,18,542,119734.85
T039,2027-03-14,19,470,104923.55
T039,2027-03-14,20,315,74687.34
T039,2027-03-14,21,0,0.0
T039,2027-03-14,22,0,0.0
T039,2027-03-14,23,0,0.0
T039,2027-03-15,0,0,0.0
T039,2027-03-15,1,0,0.0
T039,2027-03-15,2,0,0.0
T039,2027-03-15,3,0,0.0
T039,2027-03-15,4,0,0.0
T039,2027-03-15,5,0,0.0
T039,2027-03-15,6,0,0.0
T039,2027-03-15,7,1,289.17
T039,2027-03-15,8,11,2104.91
T039,2027-03-15,9,32,6209.69
T039,2027-03-15,10,55,10704.51
T039,2027-03-15,11,105,20874.2
T039,2027-03-15,12,139,29423.9
T039,2027-03-15,13,190,40033.66
T039,2027-03-15,14,281,61644.07
T039,2027-03-15,15,232,50154.83
T039,2027-03-15,16,196,42949.66
T039,2027-03-15,17,244,52206.13
T039,2027-03-15,18,232,48842.23
T039,2027-03-15,19,256,56214.48
T039,2027-03-15,20,200,43552.54
T039,2027-03-15,21,0,0.0
T039,2027-03-15,22,0,0.0
T039,2027-03-15,23,0,0.0
T039,2027-03-16,0,0,0.0
T039,2027-03-16,1,0,0.0
T039,2027-03-16,2,0,0.0
T039,2027-03-16,3,0,0.0
T039,2027-03-16,4,0,0.0
T039,2027-03-16,5,0,0.0
T039,2027-03-16,6,0,0.0
T039,2027-03-16,7,3,549.12
T039,2027-03-16,8,11,2302.13
T039,2027-03-16,9,28,5730.9
T039,2027-03-16,10,69,13155.95
T039,2027-03-16,11,108,23149.21
T039,2027-03-16,12,136,29203.69
T039,2027-03-16,13,224,49043.72
T039,2027-03-16,14,258,52415.52
T039,2027-03-16,15,245,50855.24
T039,2027-03-16,16,230,47680.49
T039,2027-03-16,17,216,48625.95
T039,2027-03-16,18,265,47233.77
T039,2027-03-16,19,204,40477.85
T039,2027-03-16,20,190,39611.12
T039,2027-03-16,21,0,0.0
T039,2027-03-16,22,0,0.0
T039,2027-03-16,23,0,0.0
T039,2027-03-17,0,0,0.0
T039,2027-03-17,1,0,0.0
T039,2027-03-17,2,0,0.0
T039,2027-03-17,3,0,0.0
T039,2027-03-17,4,0,0.0
T039,2027-03-17,5,0,0.0
T039,2027-03-17,6,0,0.0
T039,2027-03-17,7,3,531.68
T039,2027-03-17,8,10,2085.29
T039,2027-03-17,9,29,5976.84
T039,2027-03-17,10,66,14548.58
T039,2027-03-17,11,102,21884.14
T039,2027-03-17,12,148,32670.53
T039,2027-03-17,13,265,52250.66
T039,2027-03-17,14,234,47723.7
T039,2027-03-17,15,234,45605.83
T039,2027-03-17,16,293,58710.36
T039,2027-03-17,17,223,49195.69
T039,2027-03-17,18,260,58187.09
T039,2027-03-17,19,186,36503.46
T039,2027-03-17,20,186,37839.24
T039,2027-03-17,21,0,0.0
T039,2027-03-17,22,0,0.0
T039,2027-03-17,23,0,0.0
T039,2027-03-18,0,0,0.0
T039,2027-03-18,1,0,0.0
T039,2027-03-18,2,0,0.0
T039,2027-03-18,3,0,0.0
T039,2027-03-18,4,0,0.0
T039,2027-03-18,5,0,0.0
T039,2027-03-18,6,0,0.0
T039,2027-03-18,7,3,571.7
T039,2027-03-18,8,10,2124.32
T039,2027-03-18,9,34,7087.92
T039,2027-03-18,10,56,11270.31
T039,2027-03-18,11,108,22462.97
T039,2027-03-18,12,162,34423.7
T039,2027-03-18,13,195,43950.86
T039,2027-03-18,14,196,42367.58
T039,2027-03-18,15,281,62080.9
T039,2027-03-18,16,263,53070.12
T039,2027-03-18,17,213,43099.01
T039,2027-03-18,18,209,42874.86
T039,2027-03-18,19,246,50879.37
T039,2027-03-18,20,196,38710.27
T039,2027-03-18,21,0,0.0
T039,2027-03-18,22,0,0.0
T039,2027-03-18,23,0,0.0
T039,2027-03-19,0,0,0.0
T039,2027-03-19,1,0,0.0
T039,2027-03-19,2,0,0.0
T039,2027-03-19,3,0,0.0
T039,2027-03-19,4,0,0.0
T039,2027-03-19,5,0,0.0
T039,2027-03-19,6,0,0.0
T039,2027-03-19,7,1,282.03
T039,2027-03-19,8,10,1783.47
T039,2027-03-19,9,31,6059.44
T039,2027-03-19,10,55,11321.27
T039,2027-03-19,11,118,24537.04
T039,2027-03-19,12,154,34726.02
T039,2027-03-19,13,197,42252.31
T039,2027-03-19,14,242,50579.07
T039,2027-03-19,15,253,52617.8
T039,2027-03-19,16,256,56227.35
T039,2027-03-19,17,241,48604.84
T039,2027-03-19,18,235,48574.72
T039,2027-03-19,19,172,33864.26
T039,2027-03-19,20,207,46151.63
T039,2027-03-19,21,0,0.0
T039,2027-03-19,22,0,0.0
T039,2027-03-19,23,0,0.0
T039,2027-03-20,0,0,0.0
T039,2027-03-20,1,0,0.0
T039,2027-03-20,2,0,0.0
T039,2027-03-20,3,0,0.0
T039,2027-03-20,4,0,0.0
T039,2027-03-20,5,0,0.0
T039,2027-03-20,6,0,0.0
T039,2027-03-20,7,4,815.18
T039,2027-03-20,8,14,2923.07
T039,2027-03-20,9,39,8079.09
T039,2027-03-20,10,95,19481.64
T039,2027-03-20,11,168,35288.58
T039,2027-03-20,12,260,56184.59
T039,2027-03-20,13,360,77457.65
T039,2027-03-20,14,372,79593.78
T039,2027-03-20,15,400,82274.68
T039,2027-03-20,16,503,101569.27
T039,2027-03-20,17,315,62095.36
T039,2027-03-20,18,399,80524.44
T039,2027-03-20,19,372,77529.34
T039,2027-03-20,20,297,59302.8
T039,2027-03-20,21,0,0.0
T039,2027-03-20,22,0,0.0
T039,2027-03-20,23,0,0.0
T041,2027-03-14,0,0,0.0
T041,2027-03-14,1,0,0.0
T041,2027-03-14,2,0,0.0
T041,2027-03-14,3,0,0.0
T041,2027-03-14,4,0,0.0
T041,2027-03-14,5,0,0.0
T041,2027-03-14,6,0,0.0
T041,2027-03-14,7,0,0.0
T041,2027-03-14,8,14,1992.96
T041,2027-03-14,9,46,6365.65
T041,2027-03-14,10,76,11705.5
T041,2027-03-14,11,139,20387.92
T041,2027-03-14,12,241,37593.65
T041,2027-03-14,13,291,46479.43
T041,2027-03-14,14,322,53213.59
T041,2027-03-14,15,385,57363.92
T041,2027-03-14,16,392,63169.12
T041,2027-03-14,17,319,50466.33
T041,2027-03-14,18,333,53556.57
T041,2027-03-14,19,266,40932.86
T041,2027-03-14,20,307,51789.29
T041,2027-03-14,21,0,0.0
T041,2027-03-14,22,0,0.0
T041,2027-03-14,23,0,0.0
T041,2027-03-15,0,0,0.0
T041,2027-03-15,1,0,0.0
T041,2027-03-15,2,0,0.0
T041,2027-03-15,3,0,0.0
T041,2027-03-15,4,0,0.0
T041,2027-03-15,5,0,0.0
T041,2027-03-15,6,0,0.0
T041,2027-03-15,7,0,0.0
T041,2027-03-15,8,7,1173.96
T041,2027-03-15,9,15,2662.63
T041,2027-03-15,10,41,6408.72
T041,2027-03-15,11,78,11585.77
T041,2027-03-15,12,105,16240.81
T041,2027-03-15,13,153,24122.87
T041,2027-03-15,14,182,27306.16
T041,2027-03-15,15,171,29208.8
T041,2027-03-15,16,214,37630.59
T041,2027-03-15,17,193,31253.39
T041,2027-03-15,18,172,27190.9
T041,2027-03-15,19,126,18617.68
T041,2027-03-15,20,109,18586.37
T041,2027-03-15,21,0,0.0
T041,2027-03-15,22,0,0.0
T041,2027-03-15,23,0,0.0
T041,2027-03-16,0,0,0.0
T041,2027-03-16,1,0,0.0
T041,2027-03-16,2,0,0.0
T041,2027-03-16,3,0,0.0
T041,2027-03-16,4,0,0.0
T041,2027-03-16,5,0,0.0
T041,2027-03-16,6,0,0.0
T041,2027-03-16,7,0,0.0
T041,2027-03-16,8,6,831.11
T041,2027-03-16,9,18,2984.63
T041,2027-03-16,10,38,5710.46
T041,2027-03-16,11,73,11221.85
T041,2027-03-16,12,112,17695.68
T041,2027-03-16,13,139,22029.98
T041,2027-03-16,14,188,27110.38
T041,2027-03-16,15,183,28640.78
T041,2027-03-16,16,193,31737.1
T041,2027-03-16,17,160,24738.03
T041,2027-03-16,18,195,30399.17
T041,2027-03-16,19,162,25865.74
T041,2027-03-16,20,139,21759.35
T041,2027-03-16,21,0,0.0
T041,2027-03-16,22,0,0.0
T041,2027-03-16,23,0,0.0
T041,2027-03-17,0,0,0.0
T041,2027-03-17,1,0,0.0
T041,2027-03-17,2,0,0.0
T041,2027-03-17,3,0,0.0
T041,2027-03-17,4,0,0.0
T041,2027-03-17,5,0,0.0
T041,2027-03-17,6,0,0.0
T041,2027-03-17,7,0,0.0
T041,2027-03-17,8,6,839.02
T041,2027-03-17,9,18,2665.47
T041,2027-03-17,10,46,6909.76
T041,2027-03-17,11,77,12990.75
T041,2027-03-17,12,109,16619.99
T041,2027-03-17,13,153,24671.11
T041,2027-03-17,14,182,27551.62
T041,2027-03-17,15,175,28698.03
T041,2027-03-17,16,200,30006.65
T041,2027-03-17,17,193,30583.32
T041,2027-03-17,18,167,26390.5
T041,2027-03-17,19,167,29384.45
T041,2027-03-17,20,123,20077.76
T041,2027-03-17,21,0,0.0
T041,2027-03-17,22,0,0.0
T041,2027-03-17,23,0,0.0
T041,2027-03-18,0,0,0.0
T041,2027-03-18,1,0,0.0
T041,2027-03-18,2,0,0.0
T041,2027-03-18,3,0,0.0
T041,2027-03-18,4,0,0.0
T041,2027-03-18,5,0,0.0
T041,2027-03-18,6,0,0.0
T041,2027-03-18,7,0,0.0
T041,2027-03-18,8,6,875.88
T041,2027-03-18,9,20,3258.5
T041,2027-03-18,10,42,6625.51
T041,2027-03-18,11,76,11359.07
T041,2027-03-18,12,122,17945.41
T041,2027-03-18,13,157,24487.76
T041,2027-03-18,14,209,31709.02
T041,2027-03-18,15,174,27708.31
T041,2027-03-18,16,165,24270.88
T041,2027-03-18,17,147,24168.48
T041,2027-03-18,18,175,27807.78
T041,2027-03-18,19,157,25007.79
T041,2027-03-18,20,148,25134.89
T041,2027-03-18,21,0,0.0
T041,2027-03-18,22,0,0.0
T041,2027-03-18,23,0,0.0
T041,2027-03-19,0,0,0.0
T041,2027-03-19,1,0,0.0
T041,2027-03-19,2,0,0.0
T041,2027-03-19,3,0,0.0
T041,2027-03-19,4,0,0.0
T041,2027-03-19,5,0,0.0
T041,2027-03-19,6,0,0.0
T041,2027-03-19,7,0,0.0
T041,2027-03-19,8,7,1214.05
T041,2027-03-19,9,18,2984.56
T041,2027-03-19,10,57,9695.43
T041,2027-03-19,11,73,11942.55
T041,2027-03-19,12,101,17286.81
T041,2027-03-19,13,134,23198.73
T041,2027-03-19,14,176,29194.65
T041,2027-03-19,15,153,24960.61
T041,2027-03-19,16,137,21453.64
T041,2027-03-19,17,153,24059.27
T041,2027-03-19,18,164,25441.44
T041,2027-03-19,19,175,28506.87
T041,2027-03-19,20,113,17270.65
T041,2027-03-19,21,0,0.0
T041,2027-03-19,22,0,0.0
T041,2027-03-19,23,0,0.0
T041,2027-03-20,0,0,0.0
T041,2027-03-20,1,0,0.0
T041,2027-03-20,2,0,0.0
T041,2027-03-20,3,0,0.0
T041,2027-03-20,4,0,0.0
T041,2027-03-20,5,0,0.0
T041,2027-03-20,6,0,0.0
T041,2027-03-20,7,0,0.0
T041,2027-03-20,8,11,1787.98
T041,2027-03-20,9,27,4501.95
T041,2027-03-20,10,55,8122.14
T041,2027-03-20,11,140,21799.26
T041,2027-03-20,12,153,25850.08
T041,2027-03-20,13,185,26470.78
T041,2027-03-20,14,284,46158.67
T041,2027-03-20,15,218,35422.9
T041,2027-03-20,16,288,50050.28
T041,2027-03-20,17,356,51734.26
T041,2027-03-20,18,239,40866.55
T041,2027-03-20,19,203,31174.58
T041,2027-03-20,20,148,22921.53
T041,2027-03-20,21,0,0.0
T041,2027-03-20,22,0,0.0
T041,2027-03-20,23,0,0.0
T045,2027-03-14,0,0,0.0
T045,2027-03-14,1,0,0.0
T045,2027-03-14,2,0,0.0
T045,2027-03-14,3,0,0.0
T045,2027-03-14,4,0,0.0
T045,2027-03-14,5,0,0.0
T045,2027-03-14,6,0,0.0
T045,2027-03-14,7,0,0.0
T045,2027-03-14,8,15,2560.26
T045,2027-03-14,9,38,5872.45
T045,2027-03-14,10,90,16004.25
T045,2027-03-14,11,150,22784.58
T045,2027-03-14,12,241,39948.48
T045,2027-03-14,13,325,55270.04
T045,2027-03-14,14,361,62342.67
T045,2027-03-14,15,403,66299.93
T045,2027-03-14,16,325,50328.26
T045,2027-03-14,17,281,46092.68
T045,2027-03-14,18,406,66683.15
T045,2027-03-14,19,356,58331.41
T045,2027-03-14,20,340,60864.66
T045,2027-03-14,21,214,34331.61
T045,2027-03-14,22,0,0.0
T045,2027-03-14,23,0,0.0
T045,2027-03-15,0,0,0.0
T045,2027-03-15,1,0,0.0
T045,2027-03-15,2,0,0.0
T045,2027-03-15,3,0,0.0
T045,2027-03-15,4,0,0.0
T045,2027-03-15,5,0,0.0
T045,2027-03-15,6,0,0.0
T045,2027-03-15,7,0,0.0
T045,2027-03-15,8,7,1220.18
T045,2027-03-15,9,24,4157.59
T045,2027-03-15,10,45,7443.69
T045,2027-03-15,11,66,12063.91
T045,2027-03-15,12,109,18204.61
T045,2027-03-15,13,148,25854.71
T045,2027-03-15,14,174,30502.47
T045,2027-03-15,15,207,38393.32
T045,2027-03-15,16,217,36440.28
T045,2027-03-15,17,164,27036.74
T045,2027-03-15,18,192,30275.77
T045,2027-03-15,19,146,26772.42
T045,2027-03-15,20,120,20977.01
T045,2027-03-15,21,94,16367.88
T045,2027-03-15,22,0,0.0
T045,2027-03-15,23,0,0.0
T045,2027-03-16,0,0,0.0
T045,2027-03-16,1,0,0.0
T045,2027-03-16,2,0,0.0
T045,2027-03-16,3,0,0.0
T045,2027-03-16,4,0,0.0
T045,2027-03-16,5,0,0.0
T045,2027-03-16,6,0,0.0
T045,2027-03-16,7,0,0.0
T045,2027-03-16,8,7,1212.27
T045,2027-03-16,9,21,3542.88
T045,2027-03-16,10,32,5702.49
T045,2027-03-16,11,76,13203.64
T045,2027-03-16,12,122,21069.5
T045,2027-03-16,13,162,28659.78
T045,2027-03-16,14,183,31503.53
T045,2027-03-16,15,188,33083.33
T045,2027-03-16,16,199,35199.05
T045,2027-03-16,17,171,29381.11
T045,2027-03-16,18,179,30240.36
T045,2027-03-16,19,118,21601.83
T045,2027-03-16,20,141,23550.88
T045,2027-03-16,21,106,18510.49
T045,2027-03-16,22,0,0.0
T045,2027-03-16,23,0,0.0
T045,2027-03-17,0,0,0.0
T045,2027-03-17,1,0,0.0
T045,2027-03-17,2,0,0.0
T045,2027-03-17,3,0,0.0
T045,2027-03-17,4,0,0.0
T045,2027-03-17,5,0,0.0
T045,2027-03-17,6,0,0.0
T045,2027-03-17,7,0,0.0
T045,2027-03-17,8,7,1039.18
T045,2027-03-17,9,18,3205.09
T045,2027-03-17,10,41,6734.34
T045,2027-03-17,11,78,13680.63
T045,2027-03-17,12,109,18619.87
T045,2027-03-17,13,139,23421.79
T045,2027-03-17,14,160,27093.71
T045,2027-03-17,15,181,30781.65
T045,2027-03-17,16,214,39006.31
T045,2027-03-17,17,206,35081.61
T045,2027-03-17,18,154,27703.63
T045,2027-03-17,19,139,24761.06
T045,2027-03-17,20,139,24438.41
T045,2027-03-17,21,108,16751.0
T045,2027-03-17,22,0,0.0
T045,2027-03-17,23,0,0.0
T045,2027-03-18,0,0,0.0
T045,2027-03-18,1,0,0.0
T045,2027-03-18,2,0,0.0
T045,2027-03-18,3,0,0.0
T045,2027-03-18,4,0,0.0
T045,2027-03-18,5,0,0.0
T045,2027-03-18,6,0,0.0
T045,2027-03-18,7,0,0.0
T045,2027-03-18,8,7,1191.75
T045,2027-03-18,9,24,3796.86
T045,2027-03-18,10,38,6445.46
T045,2027-03-18,11,78,12653.35
T045,2027-03-18,12,126,21074.58
T045,2027-03-18,13,147,26243.41
T045,2027-03-18,14,171,29514.41
T045,2027-03-18,15,164,25878.27
T045,2027-03-18,16,202,35864.01
T045,2027-03-18,17,197,33670.87
T045,2027-03-18,18,169,28121.52
T045,2027-03-18,19,146,25771.59
T045,2027-03-18,20,136,22978.14
T045,2027-03-18,21,105,16872.17
T045,2027-03-18,22,0,0.0
T045,2027-03-18,23,0,0.0
T045,2027-03-19,0,0,0.0
T045,2027-03-19,1,0,0.0
T045,2027-03-19,2,0,0.0
T045,2027-03-19,3,0,0.0
T045,2027-03-19,4,0,0.0
T045,2027-03-19,5,0,0.0
T045,2027-03-19,6,0,0.0
T045,2027-03-19,7,0,0.0
T045,2027-03-19,8,7,1179.19
T045,2027-03-19,9,20,3574.03
T045,2027-03-19,10,48,8425.84
T045,2027-03-19,11,66,11077.95
T045,2027-03-19,12,123,20847.51
T045,2027-03-19,13,102,17725.76
T045,2027-03-19,14,190,31137.06
T045,2027-03-19,15,196,33451.46
T045,2027-03-19,16,175,30321.27
T045,2027-03-19,17,132,20561.16
T045,2027-03-19,18,157,26501.89
T045,2027-03-19,19,157,26349.74
T045,2027-03-19,20,136,24362.98
T045,2027-03-19,21,116,17998.89
T045,2027-03-19,22,0,0.0
T045,2027-03-19,23,0,0.0
T045,2027-03-20,0,0,0.0
T045,2027-03-20,1,0,0.0
T045,2027-03-20,2,0,0.0
T045,2027-03-20,3,0,0.0
T045,2027-03-20,4,0,0.0
T045,2027-03-20,5,0,0.0
T045,2027-03-20,6,0,0.0
T045,2027-03-20,7,0,0.0
T045,2027-03-20,8,11,1783.78
T045,2027-03-20,9,29,4809.98
T045,2027-03-20,10,69,11972.07
T045,2027-03-20,11,111,20028.55
T045,2027-03-20,12,192,29124.06
T045,2027-03-20,13,266,48507.44
T045,2027-03-20,14,267,45307.39
T045,2027-03-20,15,274,42411.21
T045,2027-03-20,16,269,38982.1
T045,2027-03-20,17,284,44785.43
T045,2027-03-20,18,220,37468.03
T045,2027-03-20,19,209,35476.62
T045,2027-03-20,20,192,33763.42
T045,2027-03-20,21,164,27181.67
T045,2027-03-20,22,0,0.0
T045,2027-03-20,23,0,0.0
